ProdID,ProductID,ProductName,SellingPricePerUnit,PurchasingPricePerUnit,SubCategoryID
P9096,TEC-MA-10002268,"StarTech Receipt Printer, White",108.99,71.94000000000003,SC8
P9097,OFF-PA-10002101,"Xerox Parchment Paper, Multicolor",14.669999999999998,9.12,SC13
P9098,OFF-ENE-10002784,"Enermax Parchment Paper, Multicolor",16.799999999999994,11.759999999999998,SC13
P9099,OFF-CAM-10002734,"Cameo Clasp Envelope, with clear poly window",13.05,8.37,SC14
P9100,OFF-BRE-10004310,"Breville Blender, Black",88.38,54.81,SC7
P9101,OFF-PA-10001215,Xerox 1963,5.28,2.9040000000000012,SC13
P9102,OFF-BI-10002557,Presstex Flexible Ring Binders,4.55,2.275,SC5
P9103,OFF-PA-10002246,"Wirebound Four 2-3 4 x 5 Forms per Page, 400 Sets per Book",6.45,3.2895000000000003,SC13
P9104,OFF-ENE-10001117,"Enermax Message Books, 8.5 x 11",26.64,20.520000000000003,SC13
P9105,OFF-GLO-10000201,"GlobeWeis Clasp Envelope, Recycled",8.7,6.449999999999998,SC14
P9106,OFF-ENE-10003549,"Enermax Cards & Envelopes, Recycled",47.01000000000001,45.60000000000001,SC13
P9107,OFF-EN-10004173,"Jiffy Manila Envelope, Set of 50",17.34,10.24,SC14
P9108,OFF-FA-10003605,"Accos Push Pins, Bulk Pack",9.68,8.34,SC15
P9109,FUR-ELD-10004559,"Eldon Stacking Tray, Erganomic",30.120000000000005,21.99000000000001,SC11
P9110,OFF-STI-10000286,"Stiletto Ruler, Steel",14.28,7.14,SC6
P9111,OFF-BI-10004510,"Avery 3-Hole Punch, Durable",29.370000000000008,14.700000000000006,SC5
P9112,FUR-FU-10000221,"Master Caster Door Stop, Brown",5.08,3.3528,SC11
P9113,OFF-STO-10001310,"Stockwell Rubber Bands, Bulk Pack",16.14,13.41,SC15
P9114,OFF-AME-10001489,"Ames Manila Envelope, Set of 50",24.69,22.74,SC14
P9115,OFF-BI-10000501,"Cardinal Binder, Durable",10.22,8.999999999999998,SC5
P9116,OFF-FA-10004447,"Advantus Rubber Bands, Metal",16.71,11.220000000000002,SC15
P9117,OFF-FA-10004993,"OIC Paper Clips, Metal",14.55,10.77,SC15
P9118,OFF-AR-10004153,"Binney & Smith Highlighters, Easy-Erase",16.86,8.94,SC12
P9119,OFF-EN-10004254,"Ames Interoffice Envelope, Recycled",43.92,43.92,SC14
P9120,OFF-BI-10003981,"Avery Durable Plastic 1"" Binders",4.54,2.3154000000000003,SC5
P9121,OFF-WIL-10000604,"Wilson Jones Binder, Clear",12.48,11.49,SC5
P9122,OFF-PA-10001495,"Xerox Parchment Paper, Recycled",8.78,8.26,SC13
P9123,OFF-LA-10001038,"Smead Legal Exhibit Labels, Laser Printer Compatible",7.399999999999999,7.399999999999999,SC16
P9124,OFF-PA-10000522,"Xerox Computer Printout Paper, Recycled",26.25,17.61,SC13
P9125,OFF-ELI-10000044,"Elite Ruler, Serrated",10.5,8.61,SC6
P9126,OFF-CAR-10004229,"Cardinal Index Tab, Clear",7.26,4.74,SC5
P9127,FUR-BO-10004098,"Ikea Stackable Bookrack, Pine",82.62000000000002,80.16000000000003,SC9
P9128,FUR-TA-10004468,"Lesro Training Table, Fully Assembled",270.27,245.97,SC4
P9129,OFF-ST-10000016,"Eldon Folders, Blue",16.98,11.73,SC10
P9130,OFF-PA-10000527,"Enermax Note Cards, Premium",29.910000000000004,17.970000000000006,SC13
P9131,OFF-BI-10001267,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",6.17,3.2084,SC5
P9132,OFF-LA-10003717,"Harbour Creations Legal Exhibit Labels, 5000 Label Set",7.56,6.739999999999998,SC16
P9133,OFF-EN-10001311,"GlobeWeis Business Envelopes, with clear poly window",13.920000000000002,13.8,SC14
P9134,OFF-BI-10001249,"Acco Hole Reinforcements, Recycled",7.019999999999999,3.51,SC5
P9135,OFF-SU-10000148,"Stiletto Ruler, Serrated",11.579999999999998,10.77,SC6
P9136,TEC-AC-10004877,Imation 30456 USB Flash Drive 8GB,6.900000000000001,6.3480000000000025,SC0
P9137,OFF-XER-10004042,"Xerox Parchment Paper, Premium",13.26,9.03,SC13
P9138,OFF-AR-10000249,"Sanford Highlighters, Fluorescent",17.009999999999998,11.399999999999995,SC12
P9139,OFF-OIC-10003028,"OIC Staples, Bulk Pack",11.34,5.91,SC15
P9140,OFF-LA-10002401,"Avery Shipping Labels, Laser Printer Compatible",7.899999999999999,4.119999999999998,SC16
P9141,OFF-BI-10000963,"Acco Index Tab, Clear",5.7200000000000015,4.1800000000000015,SC5
P9142,OFF-EN-10000387,"Kraft Clasp Envelope, Recycled",7.799999999999999,4.529999999999999,SC14
P9143,OFF-LA-10000438,"Novimex Legal Exhibit Labels, 5000 Label Set",10.86,5.43,SC16
P9144,OFF-KIT-10004732,"KitchenAid Blender, Silver",98.85,64.25999999999999,SC7
P9145,OFF-AR-10001029,"Stanley Sketch Pad, Water Color",31.74,16.519999999999996,SC12
P9146,OFF-LA-10000108,"Harbour Creations Color Coded Labels, Laser Printer Compatible",12.9,8.4,SC16
P9147,OFF-PA-10002479,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),5.28,2.904,SC13
P9148,OFF-LA-10002475,Avery 519,7.31,3.8743,SC16
P9149,FUR-HON-10000191,"Hon Bag Chairs, Adjustable",47.64,37.17,SC1
P9150,OFF-BI-10000136,"Ibico Index Tab, Durable",6.179999999999999,5.379999999999999,SC5
P9151,OFF-AR-10004132,"Boston Pens, Blue",9.48,6.460000000000001,SC12
P9152,OFF-LA-10001800,"Hon Shipping Labels, Laser Printer Compatible",7.58,7.0600000000000005,SC16
P9153,OFF-AR-10000431,"Sanford Pens, Blue",11.1,9.12,SC12
P9154,OFF-HON-10001204,"Hon Color Coded Labels, Alphabetical",12.63,12.39,SC16
P9155,OFF-SME-10001149,"Smead Folders, Single Width",17.52,12.090000000000002,SC10
P9156,OFF-CAR-10003373,"Cardinal Hole Reinforcements, Durable",6.840000000000002,5.4300000000000015,SC5
P9157,OFF-EN-10003977,"Cameo Clasp Envelope, Recycled",8.309999999999999,7.65,SC14
P9158,OFF-LA-10002159,"Hon Removable Labels, Adjustable",10.65,10.14,SC16
P9159,FUR-FU-10000820,Tensor Brushed Steel Torchiere Floor Lamp,16.99,13.9318,SC11
P9160,OFF-AVE-10000894,"Avery Color Coded Labels, Adjustable",11.189999999999998,9.869999999999996,SC16
P9161,OFF-SU-10000178,"Acme Ruler, Easy Grip",18.33,16.89,SC6
P9162,OFF-GLO-10001233,"GlobeWeis Clasp Envelope, Set of 50",9.9,5.939999999999999,SC14
P9163,OFF-ACM-10003278,"Acme Trimmer, Easy Grip",46.2,36.06,SC6
P9164,OFF-LA-10000598,"Novimex File Folder Labels, Alphabetical",5.379999999999999,3.299999999999999,SC16
P9165,OFF-PA-10004082,"Adams Telephone Message Book w Frequently-Called Numbers Space, 400 Messages per Book",7.980000000000001,3.9900000000000007,SC13
P9166,OFF-NOV-10003401,"Novimex Color Coded Labels, Alphabetical",12.24,8.219999999999999,SC16
P9167,OFF-LA-10004777,"Smead Shipping Labels, 5000 Label Set",8.0,5.52,SC16
P9168,OFF-SU-10002961,"Kleencut Ruler, Serrated",10.26,7.5,SC6
P9169,FUR-FU-10001902,"Deflect-O Stacking Tray, Durable",25.29,18.99,SC11
P9170,OFF-EN-10001990,Staples,5.68,3.0104,SC14
P9171,OFF-STO-10004503,"Stockwell Paper Clips, Metal",13.32,7.86,SC15
P9172,OFF-EN-10004525,"GlobeWeis Peel and Seal, Security-Tint",15.86,10.8,SC14
P9173,OFF-BI-10000106,"Cardinal Hole Reinforcements, Clear",4.800000000000002,3.180000000000001,SC5
P9174,OFF-STI-10000937,"Stiletto Scissors, High Speed",23.61,23.16,SC6
P9175,OFF-AVE-10004312,"Avery Index Tab, Clear",6.33,6.09,SC5
P9176,OFF-PA-10003681,"Green Bar Message Books, Premium",15.86,10.32,SC13
P9177,OFF-AR-10002346,"Binney & Smith Pencil Sharpener, Fluorescent",17.780000000000005,13.880000000000004,SC12
P9178,OFF-FA-10001871,"Stockwell Rubber Bands, Bulk Pack",10.76,9.26,SC15
P9179,OFF-LA-10000880,"Novimex Removable Labels, 5000 Label Set",9.87,5.850000000000001,SC16
P9180,FUR-FU-10004091,"Eldon 200 Class Desk Accessories, Black",6.28,3.8936,SC11
P9181,OFF-BIN-10001385,"Binney & Smith Pens, Fluorescent",13.2,12.96,SC12
P9182,OFF-BI-10003392,"Acco Binder Covers, Durable",9.88,8.6,SC5
P9183,OFF-FA-10004968,Rubber Band Ball,3.74,3.6652,SC15
P9184,FUR-FU-10003464,"Seth Thomas 8 1 2"" Cubicle Clock",20.28,13.7904,SC11
P9185,OFF-ST-10003426,"Tenex Box, Wire Frame",10.38,8.94,SC10
P9186,OFF-BI-10004028,"Ibico Index Tab, Durable",9.27,5.219999999999999,SC5
P9187,OFF-LA-10001793,"Avery Round Labels, Alphabetical",6.959999999999999,5.429999999999999,SC16
P9188,OFF-LA-10000818,"Hon Round Labels, Alphabetical",6.48,3.33,SC16
P9189,OFF-AVE-10004827,"Avery Binder Covers, Recycled",11.43,7.3199999999999985,SC5
P9190,OFF-PA-10002230,Xerox 1897,4.98,2.5398,SC13
P9191,OFF-AR-10004685,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",4.63,3.1021,SC12
P9192,OFF-ENE-10000935,"Enermax Memo Slips, Premium",15.660000000000002,15.36,SC13
P9193,OFF-AR-10003023,"Stanley Highlighters, Water Color",17.88,14.13,SC12
P9194,OFF-FA-10002058,"Stockwell Thumb Tacks, Assorted Sizes",10.59,8.37,SC15
P9195,OFF-PA-10001639,Xerox 203,6.480000000000001,3.369600000000001,SC13
P9196,OFF-AR-10002847,"Stanley Pens, Water Color",13.230000000000002,11.4,SC12
P9197,OFF-BI-10003519,"Acco 3-Hole Punch, Economy",30.120000000000005,25.620000000000005,SC5
P9198,OFF-ENE-10002093,"Enermax Message Books, Multicolor",23.91,22.74,SC13
P9199,OFF-BI-10004145,"Wilson Jones Hole Reinforcements, Economy",3.02,1.8,SC5
P9200,OFF-SU-10001397,"Acme Box Cutter, Steel",37.2,24.18,SC6
P9201,OFF-BI-10003309,"Wilson Jones Binder Covers, Clear",10.65,8.009999999999998,SC5
P9202,OFF-BI-10000822,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1 2"" X 11""",5.38,2.7976000000000005,SC5
P9203,OFF-GLO-10004123,"GlobeWeis Business Envelopes, Security-Tint",19.74,17.580000000000002,SC14
P9204,OFF-PA-10004968,"Enermax Computer Printout Paper, Multicolor",29.880000000000006,22.710000000000008,SC13
P9205,OFF-PA-10002709,Xerox 1956,5.98,3.0498000000000003,SC13
P9206,OFF-PA-10003172,Xerox 1996,6.48,3.3696,SC13
P9207,FUR-ELD-10001413,"Eldon Light Bulb, Black",25.200000000000006,15.630000000000004,SC11
P9208,OFF-NOV-10003578,"Novimex Color Coded Labels, Laser Printer Compatible",12.419999999999998,9.45,SC16
P9209,OFF-SU-10003209,"Elite Scissors, Easy Grip",24.15,13.049999999999995,SC6
P9210,OFF-BI-10004440,"Cardinal Binder, Economy",13.829999999999998,10.529999999999998,SC5
P9211,FUR-FU-10001918,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,4.73,2.8852999999999995,SC11
P9212,OFF-PA-10003848,Xerox 1997,6.480000000000001,3.369600000000001,SC13
P9213,OFF-LA-10001634,"Harbour Creations Color Coded Labels, Laser Printer Compatible",8.6,5.34,SC16
P9214,OFF-LA-10000190,"Harbour Creations Round Labels, 5000 Label Set",4.759999999999999,3.4399999999999986,SC16
P9215,OFF-FA-10003891,"Stockwell Push Pins, Metal",9.66,9.48,SC15
P9216,FUR-FU-10001893,"Deflect-O Photo Frame, Durable",48.92999999999999,30.35999999999999,SC11
P9217,TEC-PH-10002185,QVS USB Car Charger 2-Port 2.1Amp for iPod iPhone iPad iPad 2 iPad 3,6.95,3.8225,SC2
P9218,OFF-AR-10002399,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",4.26,2.5133999999999994,SC12
P9219,OFF-AVE-10004708,"Avery Binder, Recycled",13.26,7.17,SC5
P9220,OFF-BI-10004388,"Acco Hole Reinforcements, Clear",4.079999999999999,2.3399999999999994,SC5
P9221,OFF-BI-10002072,Cardinal Slant-D Ring Binders,8.69,4.345,SC5
P9222,OFF-LA-10003148,Avery 51,6.3,3.402,SC16
P9223,OFF-FA-10003595,"OIC Thumb Tacks, Assorted Sizes",7.68,5.24,SC15
P9224,OFF-PA-10000528,Xerox 1981,5.28,2.904,SC13
P9225,OFF-PA-10001804,Xerox 195,6.68,3.4736,SC13
P9226,OFF-CUI-10003670,"Cuisinart Toaster, White",51.60000000000001,40.77000000000001,SC7
P9227,OFF-FA-10004233,"Stockwell Paper Clips, Metal",13.32,7.86,SC15
P9228,OFF-PA-10001733,"Xerox Memo Slips, Recycled",13.44,8.490000000000002,SC13
P9229,FUR-CH-10003143,"Harbour Creations Bag Chairs, Black",59.19,30.21,SC1
P9230,OFF-AR-10003504,Newell 347,4.28,3.0388000000000006,SC12
P9231,OFF-EN-10003661,"Cameo Clasp Envelope, Recycled",5.539999999999999,3.2199999999999998,SC14
P9232,OFF-EN-10002849,"Kraft Interoffice Envelope, with clear poly window",50.46,30.81,SC14
P9233,OFF-FA-10001621,"Accos Rubber Bands, 12 Pack",16.11,13.71,SC15
P9234,OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,6.38,3.4452000000000007,SC5
P9235,OFF-AR-10001427,Newell 330,5.98,4.4252,SC12
P9236,OFF-FA-10000834,"Advantus Staples, Assorted Sizes",8.31,4.830000000000001,SC15
P9237,OFF-FA-10000136,"Accos Paper Clips, Assorted Sizes",14.04,12.090000000000002,SC15
P9238,OFF-BIC-10001458,"BIC Highlighters, Fluorescent",20.19,13.529999999999998,SC12
P9239,OFF-LA-10004495,"Novimex Round Labels, Alphabetical",4.06,2.599999999999999,SC16
P9240,OFF-PA-10003939,"Enermax Note Cards, Multicolor",21.760000000000005,16.540000000000006,SC13
P9241,OFF-BI-10004376,"Ibico Index Tab, Economy",10.41,5.64,SC5
P9242,OFF-LA-10002381,Avery 497,3.0800000000000005,1.6016000000000006,SC16
P9243,OFF-ADV-10002549,"Advantus Rubber Bands, Assorted Sizes",14.04,10.98,SC15
P9244,OFF-PA-10002671,"Enermax Memo Slips, 8.5 x 11",13.2,6.88,SC13
P9245,OFF-LA-10002486,"Harbour Creations Legal Exhibit Labels, Adjustable",8.850000000000003,4.800000000000002,SC16
P9246,OFF-EN-10001154,"Kraft Clasp Envelope, Set of 50",9.0,8.819999999999997,SC14
P9247,OFF-BIC-10001682,"BIC Pens, Fluorescent",15.54,10.44,SC12
P9248,OFF-PA-10004519,Spiral Phone Message Books with Labels by Adams,4.48,2.2848000000000006,SC13
P9249,FUR-FU-10002396,"DAX Copper Panel Document Frame, 5 x 7 Size",12.58,7.296399999999998,SC11
P9250,FUR-ADV-10001855,"Advantus Stacking Tray, Durable",26.370000000000005,19.260000000000005,SC11
P9251,OFF-PA-10004835,"Enermax Computer Printout Paper, Multicolor",19.92,11.36,SC13
P9252,OFF-TEN-10002817,"Tenex Folders, Blue",23.22,15.57,SC10
P9253,OFF-CAM-10000726,"Cameo Interoffice Envelope, Security-Tint",49.83,44.85,SC14
P9254,OFF-LA-10003851,"Smead Removable Labels, 5000 Label Set",7.0,3.5,SC16
P9255,OFF-LA-10001873,"Harbour Creations Color Coded Labels, Adjustable",7.1999999999999975,6.839999999999999,SC16
P9256,OFF-PA-10004766,"Enermax Message Books, Premium",22.5,15.99,SC13
P9257,OFF-ELI-10002160,"Elite Scissors, Easy Grip",24.15,13.049999999999995,SC6
P9258,OFF-CAR-10000150,"Cardinal Binder, Clear",13.29,12.9,SC5
P9259,OFF-SU-10003683,"Kleencut Ruler, Easy Grip",10.12,8.519999999999998,SC6
P9260,OFF-LA-10001607,"Novimex Shipping Labels, Alphabetical",10.8,5.399999999999999,SC16
P9261,OFF-FA-10001651,"Stockwell Thumb Tacks, Bulk Pack",13.53,10.02,SC15
P9262,OFF-BI-10002594,"Cardinal Binder Covers, Recycled",12.36,7.049999999999999,SC5
P9263,OFF-BI-10002799,"SlimView Poly Binder, 3 8""",5.18,2.7972,SC5
P9264,OFF-ACC-10003745,"Accos Paper Clips, Assorted Sizes",14.04,13.2,SC15
P9265,FUR-FU-10003901,"Advantus Stacking Tray, Erganomic",16.66,13.339999999999998,SC11
P9266,OFF-FA-10003734,"OIC Rubber Bands, Metal",11.46,5.959999999999997,SC15
P9267,OFF-FA-10000207,"OIC Clamps, Assorted Sizes",17.22,16.02,SC15
P9268,FUR-FU-10000018,"Eldon Clock, Erganomic",55.13999999999999,27.57,SC11
P9269,FUR-FU-10004586,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,6.64,3.4528000000000008,SC11
P9270,OFF-EAT-10002674,"Eaton Memo Slips, Multicolor",15.15,12.599999999999998,SC13
P9271,OFF-ST-10003172,"Eldon Box, Wire Frame",6.219999999999998,3.799999999999997,SC10
P9272,OFF-BI-10003397,"Acco Hole Reinforcements, Clear",6.12,3.5700000000000003,SC5
P9273,OFF-SU-10001840,"Stiletto Box Cutter, High Speed",35.97,27.36,SC6
P9274,FUR-FU-10004351,Staples,9.74,5.4544,SC11
P9275,OFF-CAM-10000192,"Cameo Interoffice Envelope, with clear poly window",50.97000000000001,48.45,SC14
P9276,OFF-AR-10000401,"Binney & Smith Highlighters, Water Color",13.18,11.88,SC12
P9277,OFF-FA-10002175,"OIC Push Pins, Assorted Sizes",12.36,6.57,SC15
P9278,OFF-KRA-10000695,"Kraft Mailers, Set of 50",37.65000000000001,27.510000000000005,SC14
P9279,OFF-FA-10004698,"Stockwell Staples, Metal",10.53,10.23,SC15
P9280,TEC-PH-10004700,PowerGen Dual USB Car Charger,9.990000000000002,5.394600000000002,SC2
P9281,TEC-PH-10003442,Samsung Replacement EH64AVFWE Premium Headset,5.5,4.125,SC2
P9282,OFF-STO-10003395,"Stockwell Rubber Bands, Metal",16.259999999999998,8.129999999999999,SC15
P9283,OFF-SME-10004256,"Smead Removable Labels, Adjustable",10.89,6.660000000000001,SC16
P9284,OFF-AR-10004757,Crayola Colored Pencils,3.28,2.1976,SC12
P9285,OFF-BI-10002222,"Cardinal Binder Covers, Clear",7.6400000000000015,6.660000000000001,SC5
P9286,OFF-LA-10000203,"Hon Round Labels, Laser Printer Compatible",4.44,2.579999999999999,SC16
P9287,OFF-FA-10003546,"Stockwell Thumb Tacks, Metal",13.26,10.23,SC15
P9288,OFF-EN-10003422,"Kraft Peel and Seal, Recycled",19.29,16.41,SC14
P9289,OFF-PA-10000349,Staples,4.98,2.6394,SC13
P9290,FUR-FU-10001731,Acrylic Self-Standing Desk Frames,2.6699999999999995,1.6553999999999998,SC11
P9291,OFF-ACC-10001285,"Acco Index Tab, Clear",8.58,7.23,SC5
P9292,OFF-ADV-10004228,"Advantus Push Pins, Assorted Sizes",11.88,9.510000000000002,SC15
P9293,OFF-LA-10000989,"Smead Round Labels, Adjustable",3.2,2.22,SC16
P9294,OFF-LA-10000536,"Smead Color Coded Labels, Laser Printer Compatible",13.05,7.05,SC16
P9295,OFF-FA-10002637,"OIC Clamps, Bulk Pack",19.770000000000003,14.850000000000005,SC15
P9296,TEC-AC-10002134,Rosewill 107 Normal Keys USB Wired Standard Keyboard,13.48,11.592800000000002,SC0
P9297,FUR-FU-10001940,Staples,7.96,4.4575999999999985,SC11
P9298,OFF-ADV-10001437,"Advantus Paper Clips, Bulk Pack",14.07,11.97,SC15
P9299,OFF-BOS-10002041,"Boston Highlighters, Water Color",22.05,18.09,SC12
P9300,TEC-AC-10000342,"Logitech Numeric Keypad, Programmable",31.88000000000001,17.220000000000002,SC0
P9301,OFF-FA-10003463,"OIC Thumb Tacks, Assorted Sizes",11.52,6.93,SC15
P9302,OFF-SU-10004244,"Fiskars Ruler, High Speed",14.43,14.31,SC6
P9303,OFF-FA-10000907,"OIC Rubber Bands, Bulk Pack",17.07,11.28,SC15
P9304,OFF-SU-10004664,Acme Softgrip Scissors,8.14,5.779400000000001,SC6
P9305,OFF-BI-10000279,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",14.45,7.658500000000003,SC5
P9306,OFF-FA-10001567,"Advantus Paper Clips, Bulk Pack",9.38,5.46,SC15
P9307,OFF-BI-10002976,ACCOHIDE Binder by Acco,4.13,2.1889,SC5
P9308,OFF-BI-10001900,"DXL Angle-View Binders with Locking Rings, Black",5.99,3.1747000000000005,SC5
P9309,OFF-EN-10002961,"Kraft Clasp Envelope, Security-Tint",11.4,8.79,SC14
P9310,OFF-EN-10000428,"Cameo Clasp Envelope, with clear poly window",13.05,12.03,SC14
P9311,FUR-DEF-10004936,"Deflect-O Light Bulb, Durable",16.019999999999996,8.009999999999996,SC11
P9312,OFF-AR-10001244,"BIC Canvas, Easy-Erase",35.98,33.48,SC12
P9313,OFF-ST-10001227,"Eldon Folders, Wire Frame",10.7,6.6400000000000015,SC10
P9314,OFF-FA-10003931,"Stockwell Clamps, Bulk Pack",12.56,9.8,SC15
P9315,OFF-EN-10001669,"Ames Interoffice Envelope, with clear poly window",32.44,21.74,SC14
P9316,OFF-AR-10003673,"Sanford Markers, Fluorescent",24.51,24.03,SC12
P9317,OFF-EN-10001680,"Jiffy Clasp Envelope, with clear poly window",12.06,7.979999999999999,SC14
P9318,OFF-KRA-10002170,"Kraft Business Envelopes, Security-Tint",16.44,8.22,SC14
P9319,OFF-PA-10001595,"Enermax Memo Slips, 8.5 x 11",19.8,19.8,SC13
P9320,OFF-PA-10000501,Petty Cash Envelope,26.96,13.749600000000004,SC13
P9321,OFF-EAT-10003405,"Eaton Parchment Paper, Multicolor",14.879999999999995,11.609999999999996,SC13
P9322,OFF-KRA-10000492,"Kraft Manila Envelope, Recycled",25.29,20.76,SC14
P9323,TEC-APP-10000530,"Apple Audio Dock, VoIP",166.98000000000005,113.55000000000004,SC2
P9324,OFF-ST-10001195,"Smead Box, Wire Frame",9.84,8.190000000000001,SC10
P9325,OFF-SU-10002611,"Fiskars Ruler, Serrated",11.13,7.019999999999999,SC6
P9326,OFF-ELI-10000443,"Elite Shears, Steel",46.41,24.6,SC6
P9327,TEC-OKI-10000592,"Okidata Phone, White",85.25999999999998,84.41999999999999,SC8
P9328,TEC-LOG-10002262,"Logitech Flash Drive, Bluetooth",30.509999999999994,17.4,SC0
P9329,FUR-DEF-10003676,"Deflect-O Stacking Tray, Erganomic",22.32,21.45,SC11
P9330,OFF-LA-10004020,"Hon Color Coded Labels, 5000 Label Set",13.199999999999998,13.199999999999998,SC16
P9331,OFF-BI-10001456,"Avery Binder, Economy",12.9,7.619999999999997,SC5
P9332,OFF-ADV-10000308,"Advantus Push Pins, 12 Pack",13.86,9.03,SC15
P9333,OFF-EN-10003685,"Jiffy Mailers, with clear poly window",27.139999999999993,20.899999999999995,SC14
P9334,OFF-EN-10002065,"Ames Clasp Envelope, Set of 50",7.199999999999998,3.9599999999999986,SC14
P9335,FUR-FU-10004483,"Deflect-O Light Bulb, Durable",16.019999999999996,8.009999999999996,SC11
P9336,OFF-PA-10000824,"Enermax Computer Printout Paper, Multicolor",29.880000000000006,22.71,SC13
P9337,OFF-BI-10003476,Avery Metallic Poly Binders,5.73,2.9796000000000005,SC5
P9338,OFF-SU-10002032,"Fiskars Ruler, Steel",9.22,7.1999999999999975,SC6
P9339,OFF-BI-10002309,Avery Heavy-Duty EZD  Binder With Locking Rings,5.580000000000001,2.9016000000000006,SC5
P9340,OFF-AR-10002467,Dixon Ticonderoga Pencils,2.98,2.1754,SC12
P9341,OFF-ENE-10000516,"Enermax Note Cards, Multicolor",32.64,25.8,SC13
P9342,OFF-ST-10001335,"Tenex Trays, Blue",36.13999999999999,32.89999999999999,SC10
P9343,OFF-LA-10002673,"Harbour Creations Round Labels, Laser Printer Compatible",4.5,2.3399999999999994,SC16
P9344,TEC-AC-10004683,"Memorex Flash Drive, USB",29.61,17.79,SC0
P9345,OFF-BI-10000301,GBC Instant Report Kit,6.4700000000000015,3.2350000000000003,SC5
P9346,OFF-LA-10002271,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,3.0800000000000005,1.6016000000000006,SC16
P9347,OFF-LA-10000897,"Avery Round Labels, Laser Printer Compatible",4.76,2.58,SC16
P9348,OFF-BI-10004352,Wilson Jones DublLock D-Ring Binders,6.75,3.375,SC5
P9349,OFF-EN-10001443,"Jiffy Business Envelopes, Recycled",9.840000000000002,5.920000000000003,SC14
P9350,OFF-LA-10003967,"Smead Color Coded Labels, Adjustable",10.95,8.55,SC16
P9351,TEC-MA-10001966,"Epson Card Printer, Durable",170.07000000000005,142.86,SC8
P9352,OFF-BI-10001634,Wilson Jones Active Use Binders,7.28,3.7128,SC5
P9353,OFF-LA-10004239,"Smead Color Coded Labels, Adjustable",7.299999999999999,5.339999999999999,SC16
P9354,OFF-AP-10003758,"Hamilton Beach Blender, White",71.79,45.96000000000001,SC7
P9355,TEC-PH-10001084,"Nokia Office Telephone, VoIP",65.22,42.42,SC2
P9356,OFF-SU-10000272,"Stiletto Letter Opener, Easy Grip",30.0,17.700000000000006,SC6
P9357,OFF-PA-10003016,"Adams ""While You Were Out"" Message Pads",3.14,1.7270000000000003,SC13
P9358,TEC-LOG-10000546,"Logitech Mouse, Bluetooth",29.280000000000005,16.110000000000007,SC0
P9359,OFF-SAN-10003368,"Sanford Pens, Blue",11.1,8.46,SC12
P9360,OFF-KRA-10000113,"Kraft Peel and Seal, Recycled",19.29,18.15,SC14
P9361,OFF-ST-10000918,Crate-A-Files,10.9,8.066000000000003,SC10
P9362,FUR-FU-10000409,"GE 4 Foot Flourescent Tube, 40 Watt",14.98,8.0892,SC11
P9363,OFF-BI-10000216,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",12.97,6.485,SC5
P9364,OFF-CUI-10002506,"Cuisinart Blender, White",65.13,40.41,SC7
P9365,OFF-BI-10004712,"Cardinal Hole Reinforcements, Clear",4.800000000000002,2.6100000000000008,SC5
P9366,OFF-FA-10001526,"Stockwell Rubber Bands, 12 Pack",15.959999999999996,10.859999999999996,SC15
P9367,OFF-LA-10002876,"Hon Legal Exhibit Labels, Adjustable",8.76,5.01,SC16
P9368,OFF-BI-10004483,"Ibico Index Tab, Clear",8.370000000000001,8.040000000000001,SC5
P9369,OFF-FA-10001213,"Advantus Push Pins, 12 Pack",13.86,6.93,SC15
P9370,OFF-NOV-10004048,"Novimex Legal Exhibit Labels, 5000 Label Set",10.86,9.45,SC16
P9371,OFF-AR-10002710,"Sanford Pens, Easy-Erase",7.580000000000001,6.460000000000001,SC12
P9372,OFF-FA-10003836,"Stockwell Rubber Bands, 12 Pack",15.96,14.369999999999996,SC15
P9373,OFF-BI-10001758,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,5.34,2.8302,SC5
P9374,OFF-ST-10001505,"Perma STOR-ALL Hanging File Box, 13 1 8""W x 12 1 4""D x 10 1 2""H",5.98,4.963400000000002,SC10
P9375,OFF-HON-10000966,"Hon Round Labels, Alphabetical",6.48,6.420000000000001,SC16
P9376,OFF-STO-10004302,"Stockwell Paper Clips, Bulk Pack",14.01,9.96,SC15
P9377,OFF-SAN-10001326,"SanDisk Note Cards, 8.5 x 11",29.73,22.020000000000003,SC13
P9378,OFF-EN-10004788,"Ames Mailers, Recycled",23.099999999999994,11.799999999999995,SC14
P9379,FUR-FU-10002637,"Deflect-O Stacking Tray, Erganomic",15.94,12.28,SC11
P9380,OFF-FA-10000999,"OIC Thumb Tacks, 12 Pack",13.5,8.1,SC15
