OrderID,OrderPriorityID
IT-2014-3261574,OP3
ES-2014-2918798,OP1
CA-2013-101343,OP1
CA-2014-158876,OP1
CA-2014-165155,OP0
CA-2011-102645,OP1
SA-2014-3480,OP1
MX-2011-157616,OP2
MX-2013-125696,OP1
US-2013-125759,OP1
MX-2014-116876,OP1
ES-2012-2680695,OP2
US-2012-164966,OP2
CA-2012-113131,OP2
MX-2011-128083,OP0
ES-2014-5666305,OP1
IN-2014-65719,OP1
IN-2014-70766,OP2
CA-2013-118913,OP1
US-2011-107699,OP1
CA-2012-144043,OP1
TU-2013-360,OP2
IZ-2012-1210,OP2
AG-2011-4410,OP2
PL-2014-8390,OP2
CA-2013-8550,OP3
US-2013-124100,OP0
MX-2014-162558,OP1
ES-2014-2967876,OP2
ID-2012-44327,OP1
IN-2014-57403,OP2
IN-2014-12820,OP1
SF-2012-7210,OP2
AJ-2014-6170,OP2
BN-2012-5720,OP0
MK-2013-6930,OP1
US-2011-104899,OP2
US-2013-139409,OP1
ES-2011-5834860,OP1
IN-2011-10552,OP1
CA-2012-161214,OP1
TU-2014-4770,OP1
UP-2014-5260,OP2
MX-2011-153871,OP1
US-2014-129336,OP1
US-2014-119823,OP1
US-2014-107391,OP1
US-2014-113999,OP1
ES-2012-5233735,OP1
ES-2013-3161182,OP1
ID-2012-24111,OP1
ID-2014-48996,OP2
ID-2014-39805,OP2
CA-2011-110030,OP2
RS-2012-2320,OP2
TZ-2012-6760,OP2
MX-2011-127670,OP1
MX-2014-124835,OP1
MX-2011-159373,OP1
ES-2011-1941919,OP2
ES-2014-3794754,OP1
IN-2012-78375,OP1
IN-2014-22137,OP1
HU-2013-4630,OP2
HR-2014-3840,OP1
MX-2013-110681,OP2
ID-2011-32042,OP2
CA-2013-133340,OP1
CA-2014-125101,OP2
MO-2011-1670,OP2
SF-2012-7210,OP1
MX-2014-129343,OP1
US-2014-128307,OP1
ES-2011-1815211,OP1
ES-2011-4715440,OP1
ES-2014-1969776,OP1
ES-2014-3875755,OP2
US-2014-106705,OP3
CA-2012-168480,OP1
GH-2014-6030,OP2
GH-2014-200,OP1
IZ-2012-1750,OP2
NI-2012-1780,OP0
MX-2012-148411,OP2
MX-2014-112018,OP1
US-2011-157441,OP1
ES-2014-1286720,OP1
IN-2013-28150,OP2
TU-2014-9460,OP2
IR-2014-1670,OP1
IV-2013-8560,OP1
ZI-2014-4230,OP3
MX-2013-128468,OP1
MX-2014-104115,OP2
ES-2011-5178055,OP1
IN-2014-66377,OP1
IN-2011-51180,OP1
IN-2011-49507,OP1
IN-2013-47708,OP1
CA-2014-155824,OP1
CA-2014-163874,OP2
CA-2012-169572,OP1
US-2014-169488,OP2
IR-2014-7660,OP2
CA-2013-8420,OP2
US-2013-111332,OP2
MX-2013-162096,OP1
ES-2011-1351543,OP2
ES-2011-4351826,OP2
IT-2014-5603908,OP1
IN-2012-24867,OP1
ID-2011-82414,OP1
CA-2014-117933,OP2
CA-2011-107153,OP1
US-2012-117184,OP2
TU-2011-6180,OP1
CA-2014-6810,OP1
MX-2011-103541,OP2
MX-2011-168165,OP1
MX-2012-102428,OP1
ES-2013-3711061,OP1
ES-2014-3097580,OP1
IN-2011-79950,OP0
IN-2014-59727,OP1
CA-2013-158211,OP2
TU-2013-9780,OP2
NI-2011-8500,OP1
MX-2011-151785,OP1
US-2013-161284,OP2
MX-2011-165967,OP1
MX-2014-152030,OP1
ES-2013-2985977,OP1
ES-2011-5701425,OP1
IN-2011-71634,OP1
ID-2012-53749,OP1
CA-2014-146780,OP1
CA-2013-125850,OP1
NI-2013-1030,OP2
RS-2012-2380,OP2
TU-2013-3670,OP1
MX-2012-150007,OP1
MX-2013-160514,OP1
ES-2014-1271577,OP1
IT-2012-3646834,OP1
ID-2014-33050,OP1
CA-2013-147431,OP1
CA-2012-111017,OP3
TU-2011-9700,OP1
IZ-2012-3180,OP0
EG-2013-8680,OP2
MX-2011-108175,OP0
ES-2014-2704192,OP1
ES-2012-2196248,OP1
ES-2012-4406013,OP2
IN-2014-59650,OP2
IN-2013-73881,OP1
IN-2012-77822,OP2
CA-2014-106852,OP3
US-2013-139388,OP2
CA-2012-163440,OP0
MX-2012-116834,OP1
IN-2012-69086,OP3
ID-2011-11126,OP1
IN-2014-86047,OP3
PL-2011-10,OP0
IR-2014-2140,OP2
SG-2011-8120,OP2
RS-2013-3820,OP2
MX-2013-109631,OP1
MX-2014-163566,OP3
ES-2012-2160548,OP1
ES-2013-2871320,OP1
ES-2013-1229178,OP1
ES-2014-3028437,OP1
IN-2014-49549,OP1
ID-2012-41702,OP2
ID-2013-85571,OP2
CA-2013-163937,OP2
IR-2012-480,OP2
MO-2013-3840,OP2
US-2014-117401,OP1
MX-2013-150238,OP1
US-2012-114860,OP1
ES-2013-1417572,OP1
ES-2013-4011169,OP1
IN-2013-46896,OP1
IN-2014-52818,OP1
US-2013-126844,OP1
CA-2013-161473,OP2
CA-2011-116757,OP2
SA-2011-8790,OP2
NI-2011-1270,OP1
SF-2014-1800,OP2
UP-2014-7810,OP0
MX-2013-100069,OP2
MX-2012-162796,OP2
IT-2011-1289488,OP1
ES-2012-4122602,OP1
NI-2012-8280,OP1
MX-2013-124723,OP1
US-2014-109785,OP2
US-2012-149020,OP1
ES-2014-1526550,OP1
ES-2012-1439705,OP3
IN-2012-44600,OP1
IN-2013-27296,OP2
IN-2012-49780,OP2
IN-2011-66734,OP2
ID-2013-57634,OP2
ID-2014-83219,OP1
IN-2014-85207,OP1
CA-2013-114713,OP1
CA-2013-157588,OP1
CA-2011-154165,OP3
MX-2014-102561,OP1
MX-2014-160479,OP2
MX-2014-132017,OP1
MX-2014-129686,OP1
MX-2011-126991,OP1
IT-2014-4749412,OP1
IN-2013-41681,OP1
IN-2014-48877,OP1
ID-2012-26463,OP2
CA-2011-118339,OP1
CA-2011-149594,OP1
TZ-2014-2650,OP2
IT-2012-2539640,OP1
ES-2014-5054547,OP1
ES-2014-3688258,OP1
US-2011-100853,OP1
CA-2013-134110,OP1
CA-2013-119123,OP1
IR-2013-7880,OP2
UP-2014-5690,OP1
MZ-2012-7560,OP1
TU-2014-5850,OP1
US-2014-168998,OP1
MX-2012-106544,OP1
US-2012-162684,OP2
US-2013-130379,OP1
US-2012-135790,OP1
US-2012-119991,OP1
ES-2012-1091172,OP2
ES-2014-2592303,OP1
ID-2012-21563,OP1
IN-2013-20723,OP1
CA-2013-157000,OP1
CA-2014-120222,OP1
US-2014-160143,OP3
CA-2012-138492,OP3
US-2014-114958,OP1
ES-2013-3990773,OP1
CA-2013-155138,OP2
AJ-2013-180,OP2
TU-2011-6490,OP1
MO-2013-1800,OP1
MX-2012-151659,OP1
US-2011-166002,OP2
MX-2013-165904,OP1
MX-2012-147200,OP1
MX-2013-150889,OP1
MX-2012-148663,OP1
ES-2013-1019037,OP1
ID-2012-50123,OP1
IN-2012-72621,OP2
CG-2014-6500,OP1
KE-2011-6610,OP1
CA-2014-5160,OP1
SF-2014-3620,OP1
SO-2011-3930,OP1
AL-2013-7420,OP1
CA-2011-6800,OP2
US-2013-103086,OP2
MX-2013-154228,OP1
MX-2012-105879,OP2
ES-2014-1016124,OP2
ES-2014-5651770,OP1
ES-2011-1196075,OP1
IN-2014-73041,OP1
IN-2013-30194,OP1
ID-2014-30026,OP1
CA-2011-104402,OP1
CA-2013-113656,OP3
SU-2012-6840,OP1
RS-2012-9420,OP2
ZI-2014-9550,OP1
NI-2014-4860,OP1
IR-2014-970,OP2
MX-2013-161102,OP1
MX-2012-150154,OP1
ES-2012-3715659,OP1
ES-2011-4485758,OP1
ES-2013-1265335,OP1
ES-2011-5008680,OP1
IN-2013-60049,OP1
IN-2013-50424,OP2
ID-2012-70927,OP2
IN-2013-16467,OP1
CA-2014-127117,OP1
CA-2011-124464,OP3
MX-2013-143931,OP2
MX-2014-103198,OP2
ES-2014-1078928,OP1
IT-2013-1807993,OP1
IT-2014-5726048,OP2
IN-2014-33792,OP1
ID-2014-28913,OP1
IN-2014-14059,OP1
ID-2013-73475,OP2
ID-2013-71704,OP1
CA-2012-139962,OP1
CA-2013-156573,OP1
CA-2011-159681,OP1
SY-2012-7380,OP1
MX-2012-121006,OP1
MX-2013-110002,OP2
ES-2014-2082412,OP1
IN-2013-27226,OP1
CA-2012-118227,OP2
CA-2012-111073,OP1
CA-2013-111941,OP2
SY-2013-1680,OP1
TU-2014-6210,OP1
TU-2013-5520,OP2
BU-2012-9500,OP1
MX-2013-149496,OP1
US-2014-164098,OP3
US-2011-109127,OP2
ES-2011-4443251,OP2
IN-2014-44782,OP1
ID-2011-37306,OP3
CA-2013-154508,OP2
TU-2013-1960,OP1
RO-2014-2500,OP2
MX-2011-110583,OP2
MX-2013-125766,OP1
US-2014-119753,OP1
IT-2013-4833580,OP2
ES-2014-1205292,OP1
IT-2014-5502649,OP1
IN-2012-45342,OP2
PL-2013-2130,OP2
CG-2013-8280,OP1
NI-2014-5030,OP1
MO-2013-4180,OP1
MX-2014-102043,OP1
US-2014-106257,OP1
ES-2013-5939705,OP1
ES-2013-3963045,OP1
ES-2014-4443552,OP1
ID-2011-11385,OP1
IN-2013-51264,OP1
US-2012-146745,OP1
CA-2013-120796,OP2
CA-2013-114307,OP1
NI-2011-7810,OP1
MX-2011-142293,OP1
US-2013-112788,OP1
MX-2013-152191,OP2
MX-2013-115168,OP2
ES-2014-3783003,OP1
ID-2014-60112,OP1
CA-2013-131576,OP1
CA-2012-151841,OP1
IZ-2013-9760,OP2
AG-2011-8390,OP1
TU-2011-6640,OP1
EG-2013-3730,OP1
EG-2013-4810,OP1
MX-2011-164322,OP1
MX-2013-140200,OP2
MX-2013-138828,OP2
IT-2011-4317663,OP1
ES-2012-2674466,OP2
ES-2012-5070100,OP0
IN-2012-56003,OP1
IN-2013-35024,OP1
CA-2011-109491,OP1
US-2014-152569,OP1
CA-2014-160724,OP1
RO-2011-7220,OP1
NI-2013-7770,OP2
PL-2014-8310,OP1
LY-2014-4090,OP1
RS-2013-9680,OP0
US-2012-102001,OP1
MX-2012-138562,OP1
US-2013-155432,OP1
MX-2014-134523,OP2
ES-2012-1909603,OP2
IN-2011-78501,OP2
IN-2011-54302,OP1
IN-2013-81616,OP1
CA-2011-104829,OP2
TZ-2012-2720,OP1
NI-2012-1410,OP2
MX-2013-158841,OP1
MX-2013-142321,OP1
US-2013-130638,OP3
CA-2013-116974,OP3
CA-2013-101651,OP1
MO-2011-2480,OP1
US-2013-122903,OP1
US-2014-108700,OP2
CA-2013-164511,OP2
CA-2014-162033,OP1
CA-2011-101462,OP1
CA-2014-133102,OP1
CA-2013-162222,OP0
AG-2013-6090,OP2
SF-2014-5250,OP1
HR-2013-6170,OP1
MX-2011-135629,OP2
MX-2014-107216,OP3
ES-2014-4357014,OP1
ES-2013-2588627,OP1
ES-2014-5631536,OP1
ES-2012-4586069,OP1
IN-2011-55443,OP0
IN-2013-64683,OP1
IN-2012-82981,OP0
CG-2011-2230,OP1
MA-2014-3430,OP1
TU-2013-7280,OP2
IR-2013-9390,OP1
US-2012-142216,OP1
US-2012-148257,OP2
MX-2011-155978,OP1
MX-2013-129742,OP1
ES-2014-4917515,OP1
IN-2014-69296,OP1
IN-2011-13534,OP1
CA-2013-109806,OP1
CA-2012-156440,OP2
CA-2013-126165,OP2
EG-2011-6190,OP1
SA-2011-1710,OP1
NI-2014-1620,OP1
US-2014-105508,OP1
IN-2013-85508,OP1
CA-2013-109743,OP1
CA-2011-134726,OP1
CA-2013-146437,OP1
TS-2014-6460,OP1
SF-2013-7960,OP1
ES-2013-5191940,OP1
IN-2011-29998,OP1
ID-2011-13884,OP1
IN-2011-63073,OP2
CA-2013-139234,OP2
US-2014-120908,OP2
CA-2014-141446,OP0
AU-2014-8900,OP1
BU-2012-1110,OP2
NI-2012-7340,OP1
MX-2013-146920,OP1
ES-2013-4199005,OP1
ES-2013-2603153,OP3
ES-2011-4351964,OP1
ID-2011-26596,OP1
IN-2013-48919,OP1
CA-2011-141607,OP1
CA-2011-113929,OP1
CA-2014-117261,OP1
CA-2013-120005,OP2
IR-2012-7330,OP0
IT-2011-5956746,OP1
CA-2012-122259,OP1
CA-2012-168459,OP1
CA-2013-148516,OP1
CA-2012-125563,OP1
MX-2014-108406,OP1
MX-2014-105557,OP1
US-2012-144519,OP2
MX-2013-124205,OP3
MX-2014-102064,OP1
MX-2012-107755,OP1
ES-2014-2320221,OP1
IN-2011-57956,OP1
IN-2013-35878,OP1
ID-2013-61155,OP0
ID-2014-37285,OP1
ID-2011-44292,OP1
IN-2012-45279,OP1
CA-2011-143385,OP1
CA-2014-118521,OP1
CA-2012-109736,OP1
CA-2013-143154,OP1
SF-2014-3550,OP1
EG-2014-9000,OP2
US-2013-135951,OP1
MX-2014-161725,OP2
ES-2014-5464390,OP1
US-2012-120712,OP1
CA-2011-164182,OP1
CA-2012-108588,OP1
CA-2012-126186,OP2
US-2011-149034,OP1
NI-2011-2720,OP1
MO-2014-8260,OP1
TU-2014-9180,OP2
MX-2012-112662,OP1
MX-2013-153808,OP1
ES-2013-3895203,OP1
ES-2011-2972550,OP1
IN-2014-65418,OP1
ID-2014-34730,OP1
ID-2012-68701,OP1
NI-2011-4960,OP0
CA-2012-6700,OP2
UP-2013-8220,OP2
MA-2012-8550,OP1
NI-2012-280,OP1
ZA-2014-5970,OP2
TU-2011-5500,OP2
TU-2014-1770,OP1
US-2011-104556,OP1
MX-2014-107657,OP1
US-2013-130477,OP0
MX-2011-166016,OP1
IN-2014-17069,OP1
IN-2014-71004,OP1
IN-2011-83940,OP1
CA-2014-127621,OP2
IR-2013-8180,OP1
MX-2013-168305,OP1
MX-2012-116582,OP2
IT-2014-4317175,OP1
ES-2013-4817383,OP1
ES-2011-1525428,OP0
ID-2014-22522,OP3
IN-2013-11525,OP1
CA-2014-104647,OP1
TU-2014-8490,OP2
CM-2014-3350,OP2
EG-2013-2770,OP1
US-2012-114916,OP2
MX-2014-129658,OP1
MX-2011-157084,OP2
MX-2014-166807,OP2
MX-2014-128426,OP1
ES-2014-3405973,OP1
CA-2012-101007,OP2
CA-2013-162901,OP1
CA-2013-129196,OP1
RW-2011-7970,OP3
MO-2013-4760,OP1
CA-2013-3370,OP2
MX-2011-134824,OP1
US-2012-116918,OP2
ES-2012-1749192,OP1
ES-2011-2945927,OP1
ES-2012-5635375,OP1
ID-2013-27016,OP3
IN-2012-53119,OP1
US-2012-100531,OP2
CA-2013-120250,OP1
CA-2012-121699,OP1
AG-2011-4450,OP0
IZ-2014-9600,OP1
SY-2013-4060,OP1
MX-2013-137981,OP1
MX-2014-124751,OP1
MX-2014-118206,OP1
MX-2013-132234,OP3
IN-2013-53406,OP2
CA-2011-156006,OP2
TU-2014-100,OP1
CM-2013-9580,OP1
AO-2012-1230,OP1
CG-2012-450,OP0
MX-2012-119571,OP2
MX-2014-139269,OP3
ES-2014-2919686,OP1
ES-2014-1251866,OP1
IN-2014-53574,OP1
CA-2012-134922,OP2
SF-2011-2700,OP1
MX-2013-101133,OP1
ES-2012-2523254,OP1
ID-2012-67532,OP1
IN-2013-36970,OP1
IN-2014-21073,OP1
CA-2011-120775,OP2
CA-2011-166730,OP1
KG-2011-1040,OP2
CG-2013-7750,OP2
MO-2013-7390,OP2
SF-2012-8580,OP1
TU-2013-5750,OP2
ES-2011-1374122,OP2
IT-2012-2494521,OP1
CM-2014-680,OP2
RO-2014-4750,OP2
CG-2011-1560,OP0
MX-2013-118073,OP2
IN-2013-61617,OP1
IN-2014-79593,OP1
CA-2013-168536,OP1
CA-2011-120852,OP1
CA-2014-148355,OP2
NI-2011-8040,OP1
UP-2013-9990,OP3
RS-2014-5130,OP1
US-2012-144512,OP1
IT-2012-3615274,OP1
IN-2012-26113,OP1
IN-2014-26106,OP3
US-2014-112613,OP1
CA-2014-142125,OP3
RS-2011-7440,OP1
NI-2013-5220,OP1
IR-2014-6580,OP1
UP-2013-2900,OP2
US-2012-135671,OP1
US-2011-154767,OP1
MX-2014-158407,OP1
US-2012-112004,OP1
IN-2012-25910,OP1
CA-2012-145849,OP2
US-2012-123960,OP1
CA-2013-153346,OP2
CA-2013-125164,OP1
CA-2011-169257,OP1
US-2014-150070,OP1
EG-2012-2610,OP1
RO-2012-2350,OP2
TU-2014-4860,OP1
TU-2014-1970,OP1
PL-2013-1770,OP1
MO-2012-5730,OP1
NI-2014-3590,OP0
MX-2013-150287,OP3
MX-2013-166296,OP1
ES-2011-2174124,OP2
IN-2013-34058,OP1
ID-2014-84262,OP0
ES-2013-5434707,OP1
IN-2014-36032,OP1
CA-2014-160983,OP2
CA-2014-123659,OP2
CA-2013-118052,OP1
US-2014-129777,OP1
CA-2014-146493,OP1
LY-2011-4410,OP1
KG-2013-1650,OP1
ES-2011-1386961,OP1
IN-2014-51985,OP1
IN-2013-19337,OP1
ID-2011-77906,OP2
TU-2012-620,OP1
MO-2014-6990,OP2
US-2011-103933,OP1
MX-2014-159989,OP2
MX-2011-145576,OP1
IN-2013-49024,OP1
IN-2012-13247,OP1
ID-2014-67357,OP1
NI-2013-4410,OP1
TU-2012-8480,OP1
MX-2013-127999,OP1
MX-2011-109876,OP1
MX-2012-155957,OP2
US-2012-164560,OP2
ES-2014-2572542,OP1
ES-2013-3969737,OP1
ES-2014-1077620,OP2
ES-2012-4882132,OP1
ID-2012-76499,OP2
ID-2012-50543,OP1
IN-2013-63913,OP1
IN-2014-66566,OP1
CA-2014-167626,OP1
SF-2013-4650,OP2
PL-2014-4620,OP3
TU-2012-9810,OP1
SF-2012-3780,OP1
MX-2014-126900,OP1
ES-2012-1526824,OP1
IN-2012-42605,OP2
IN-2013-47911,OP1
CA-2014-155712,OP1
SF-2013-3840,OP1
AO-2014-5560,OP2
CG-2014-20,OP2
US-2012-126774,OP1
MX-2014-148369,OP1
US-2011-137673,OP2
MX-2013-121930,OP2
ES-2013-2406661,OP1
CA-2014-150959,OP0
CA-2013-147970,OP0
CA-2014-149720,OP2
TU-2014-1670,OP0
RS-2013-5010,OP2
NI-2012-2330,OP1
IR-2014-5640,OP1
SG-2014-9800,OP0
RS-2011-470,OP1
US-2012-100860,OP0
US-2013-152828,OP3
MX-2013-142405,OP2
IT-2011-4060327,OP1
ES-2014-2494639,OP1
ES-2011-3876549,OP0
IN-2014-63192,OP2
ID-2014-21178,OP1
ID-2014-54239,OP2
CA-2014-121314,OP1
CA-2014-113208,OP1
EG-2014-670,OP1
TO-2011-9730,OP1
RS-2014-1730,OP2
MX-2014-152877,OP1
MX-2014-109015,OP2
MX-2013-133886,OP1
MX-2013-164833,OP1
MX-2013-119879,OP1
IN-2014-82939,OP1
US-2013-114776,OP1
CA-2013-146143,OP1
CA-2011-110422,OP0
GH-2013-6200,OP2
EG-2013-7040,OP1
TZ-2014-2850,OP2
CG-2013-5810,OP2
MX-2014-107839,OP1
ES-2012-2376426,OP1
ES-2014-4381460,OP1
ES-2014-1248018,OP2
IT-2014-4707944,OP1
ES-2012-2438411,OP1
IN-2013-27492,OP1
US-2014-116701,OP1
CA-2012-137106,OP1
CA-2014-147844,OP1
US-2013-144477,OP1
CA-2012-105508,OP1
AO-2014-650,OP2
NI-2013-3390,OP2
LH-2011-6160,OP1
US-2014-117121,OP1
MX-2011-116281,OP2
MX-2013-144309,OP1
ES-2013-3439862,OP2
ES-2011-2627929,OP1
ES-2012-1315786,OP1
ID-2011-41632,OP1
IN-2014-18441,OP1
US-2014-131849,OP2
CA-2012-132815,OP2
CA-2014-104927,OP1
BO-2013-1400,OP3
UP-2013-6630,OP2
SF-2012-6720,OP2
CM-2011-6590,OP2
EG-2013-3040,OP1
US-2012-128657,OP1
ID-2011-46819,OP1
ID-2014-75239,OP2
CA-2014-158407,OP1
US-2013-140809,OP1
ZI-2014-6030,OP1
BN-2013-570,OP1
ES-2014-2504689,OP2
ES-2014-3452497,OP1
IN-2014-26253,OP1
IN-2013-62443,OP1
CA-2011-127936,OP2
CA-2014-103506,OP2
TU-2012-1480,OP0
TZ-2014-3450,OP2
IZ-2011-9230,OP1
US-2011-127306,OP2
ES-2013-3825405,OP1
ES-2011-3670390,OP1
ES-2012-4804562,OP3
CA-2012-141768,OP0
TU-2012-790,OP2
TS-2013-5690,OP1
GH-2012-8470,OP2
MX-2014-158099,OP0
ES-2011-2857462,OP2
IN-2011-37019,OP1
CA-2013-112578,OP2
MX-2014-159597,OP1
US-2011-126011,OP1
IN-2013-64368,OP3
IN-2013-10699,OP0
ID-2014-28003,OP1
CA-2012-130876,OP1
MA-2011-3960,OP1
GH-2014-2090,OP1
IZ-2011-7730,OP1
MX-2013-128006,OP1
MX-2012-116610,OP1
MX-2012-126396,OP1
MX-2014-154599,OP1
IT-2013-4343143,OP2
CA-2014-118542,OP1
US-2013-131058,OP2
PL-2014-4960,OP2
RW-2014-1500,OP2
US-2011-104535,OP2
MX-2014-139976,OP1
US-2011-156440,OP2
ES-2014-1031244,OP1
IN-2014-11294,OP2
IN-2011-35486,OP1
US-2013-108455,OP1
CA-2013-157266,OP1
IZ-2014-2170,OP2
MX-2012-129623,OP1
MX-2012-143406,OP1
US-2013-104311,OP1
ES-2011-1690587,OP2
ES-2011-5950121,OP2
ES-2013-3977096,OP2
ES-2013-2811578,OP2
ID-2014-73272,OP1
CA-2013-110009,OP1
CA-2013-116603,OP1
UP-2014-3700,OP2
SA-2012-4490,OP1
EG-2014-1820,OP1
KE-2013-8680,OP1
TU-2013-1110,OP1
US-2013-122987,OP1
MX-2011-146577,OP1
MX-2013-163510,OP1
MX-2011-160052,OP1
ES-2012-2280466,OP2
IT-2012-3858467,OP1
IN-2013-37159,OP1
ID-2014-14934,OP3
ID-2013-30705,OP2
CA-2013-156811,OP1
US-2012-150231,OP2
CA-2014-116498,OP2
IZ-2012-4300,OP1
PL-2012-7020,OP1
TU-2014-7890,OP2
KZ-2014-1080,OP2
NI-2014-3380,OP1
MX-2012-125143,OP1
MX-2012-120684,OP1
ES-2012-3774101,OP1
IT-2013-2477436,OP1
ID-2014-34814,OP1
IN-2011-13506,OP2
CA-2011-149020,OP1
TU-2013-6430,OP2
TZ-2014-3030,OP2
MX-2013-163237,OP1
ES-2012-3290540,OP1
ES-2014-3187939,OP2
IT-2014-1866474,OP1
ES-2013-2310454,OP1
IN-2011-60084,OP1
CA-2014-133641,OP1
CA-2012-133536,OP2
CA-2011-106054,OP0
SF-2013-8810,OP2
MX-2012-134383,OP1
US-2012-153164,OP1
MX-2013-102806,OP1
MX-2013-167038,OP3
ES-2011-1720401,OP1
IN-2014-28570,OP1
ID-2014-25707,OP1
IN-2011-50774,OP1
CA-2014-107727,OP1
CA-2014-112865,OP2
CA-2014-129910,OP1
CA-2013-105473,OP2
US-2013-114230,OP1
HU-2013-6070,OP1
MX-2013-157378,OP2
US-2013-110401,OP2
MX-2011-121244,OP1
US-2014-168102,OP1
ES-2011-1878168,OP1
ID-2013-41128,OP2
ID-2014-42066,OP2
ID-2012-64879,OP2
IN-2014-61974,OP2
CA-2012-143882,OP2
CA-2014-152926,OP0
UP-2011-6400,OP1
RS-2013-7650,OP1
TU-2013-8700,OP2
CA-2014-3040,OP1
MX-2012-150084,OP1
MX-2013-111570,OP1
ES-2012-2471764,OP1
ES-2013-5612922,OP1
ES-2011-2660418,OP1
ES-2013-2413441,OP1
IT-2011-2075149,OP1
IN-2014-34429,OP1
IN-2012-11700,OP1
NI-2013-3800,OP1
AG-2011-500,OP1
IR-2013-6500,OP1
US-2012-146997,OP1
IT-2014-2019502,OP2
IN-2012-48716,OP1
US-2011-103905,OP3
SA-2014-7640,OP1
EG-2014-7680,OP1
TU-2012-1350,OP1
TU-2014-3190,OP1
US-2012-151428,OP2
US-2012-110359,OP3
MX-2012-126851,OP1
MX-2013-165708,OP1
IT-2013-1856233,OP3
ES-2013-4213066,OP1
IN-2011-61176,OP2
ID-2011-74679,OP1
IN-2014-24902,OP1
ID-2012-36221,OP1
CA-2013-102981,OP1
UP-2013-1490,OP1
IR-2011-4250,OP1
NI-2014-1950,OP3
MX-2014-133382,OP2
US-2014-126081,OP1
ES-2013-2612318,OP1
ES-2014-1822203,OP1
ES-2014-3563223,OP3
IT-2012-2252852,OP1
CA-2013-147578,OP1
CA-2014-165687,OP3
CA-2013-113390,OP2
KG-2013-5780,OP3
RO-2013-8640,OP1
NI-2011-1650,OP1
NI-2014-3100,OP1
MX-2014-114783,OP1
US-2013-127173,OP1
MX-2014-131226,OP1
US-2014-164861,OP3
ES-2014-3984539,OP1
ES-2014-1350378,OP1
ES-2014-4189155,OP3
ID-2013-55044,OP2
ID-2014-61533,OP1
IN-2014-16488,OP1
CA-2012-143077,OP2
CA-2014-155089,OP2
CA-2012-112053,OP1
BO-2012-7320,OP1
SF-2012-5280,OP2
US-2014-105578,OP2
MX-2011-167955,OP1
IT-2014-5192801,OP3
ES-2014-5748893,OP1
IN-2013-38062,OP1
IN-2011-62331,OP1
CA-2012-110632,OP1
CA-2014-109099,OP1
NI-2011-2280,OP1
RS-2014-1960,OP2
NI-2013-9790,OP2
CG-2012-570,OP1
MX-2011-107748,OP1
ES-2011-1550182,OP2
ES-2012-3530985,OP1
ID-2014-46287,OP2
IN-2014-31370,OP1
IN-2013-11420,OP2
IN-2014-25028,OP1
CA-2014-169411,OP2
CA-2013-111696,OP2
CA-2012-100251,OP1
NI-2014-6050,OP1
IR-2012-5410,OP1
GG-2014-3580,OP1
SO-2014-3310,OP1
UP-2013-7100,OP0
MX-2013-160395,OP2
MX-2014-110296,OP1
MX-2012-158750,OP1
MX-2011-132059,OP1
US-2013-109820,OP1
MX-2013-151050,OP1
IT-2014-3245851,OP1
IT-2011-2289083,OP1
IN-2012-36410,OP1
IN-2011-42542,OP2
CA-2012-153220,OP2
CA-2013-156251,OP1
CA-2013-169334,OP1
CA-2013-137652,OP1
CA-2014-160661,OP2
TU-2012-400,OP3
MX-2012-169390,OP2
MX-2012-142664,OP1
ID-2014-21346,OP1
IN-2013-59132,OP1
ID-2011-69772,OP1
CA-2013-121356,OP1
EZ-2011-3160,OP2
SO-2014-5580,OP1
MX-2013-131541,OP1
MX-2013-117149,OP1
CA-2014-137344,OP1
CA-2011-109918,OP1
BU-2011-1220,OP0
CA-2011-2590,OP1
UG-2014-770,OP0
SF-2014-4250,OP1
MX-2014-101112,OP0
MX-2013-110982,OP2
MX-2011-131324,OP1
ES-2012-1404988,OP1
IN-2012-52657,OP2
IN-2014-16579,OP1
CA-2011-156545,OP1
US-2011-164644,OP2
CM-2014-400,OP1
MG-2012-4560,OP1
TU-2014-950,OP2
MX-2012-113677,OP1
MX-2012-166751,OP1
US-2013-103422,OP1
MX-2013-151141,OP1
MX-2013-135027,OP1
US-2011-147648,OP1
CA-2011-116785,OP2
CA-2011-104808,OP2
PL-2013-10,OP1
MO-2012-9380,OP2
IZ-2013-4050,OP1
SF-2013-4200,OP1
UP-2012-7610,OP1
MX-2014-108007,OP1
MX-2014-160507,OP2
MX-2011-109029,OP2
MX-2011-147494,OP3
ES-2011-5186238,OP1
IN-2012-59139,OP2
IN-2014-12253,OP2
IN-2014-36046,OP2
ID-2012-82701,OP1
ID-2012-83331,OP1
CA-2011-114125,OP2
CA-2012-108259,OP3
CA-2014-130148,OP1
TU-2013-2860,OP1
IV-2012-3380,OP1
MX-2011-168662,OP1
US-2014-155425,OP1
MX-2012-103891,OP1
ES-2012-5994251,OP1
ES-2012-3831961,OP1
IN-2014-30173,OP1
IN-2011-12547,OP1
IN-2011-12890,OP1
CA-2013-137736,OP1
CA-2011-127523,OP1
CA-2012-144722,OP1
CA-2013-8120,OP2
BN-2011-1530,OP1
IV-2011-100,OP2
MX-2014-140207,OP1
US-2013-106593,OP1
MX-2014-160199,OP1
US-2011-161200,OP2
MX-2012-149531,OP1
